latitude,longitude,brightness,confidence,bright_t31,frp,daynight,timestamp
-12.656,135.879,348.8,91,309.9,51.1,D,1570707900
-12.157,136.398,331.2,69,306.7,17.7,D,1570707900
-12.159,136.387,331.2,62,308.5,16.5,D,1570707900
-12.147,136.396,329.2,45,307,12.6,D,1570707900
-12.143,136.293,332.3,71,304.5,17.7,D,1570707900
-12.116,136.334,335.8,78,303.5,24.7,D,1570707900
-12.105,136.343,331.7,62,301.9,18.7,D,1570707900
-12.118,136.255,334.2,70,303.2,26.4,D,1570707900
-12.095,136.342,340.1,84,303.6,38.1,D,1570707900
-12.097,136.331,330.5,60,304.6,18.8,D,1570707900
-11.986,136.444,333.3,66,300.1,30.8,D,1570707900
-12.091,136.433,330.6,64,300.5,20.1,D,1570707900
-12.109,136.448,329.8,40,303.2,14.6,D,1570707900
-12.12,136.438,328.6,49,304.5,11.1,D,1570707900
-15.565,129.688,335.3,28,322.6,16.7,D,1570707900
-16.221,135.933,334.3,62,315.6,10.1,D,1570707900
-11.509,132.845,333,62,311.3,14.7,D,1570707900
-11.51,132.836,331.5,55,312.1,12.6,D,1570707900
-11.469,132.861,337.2,77,308.6,22.7,D,1570707900
-11.459,132.868,339.6,69,310.8,24.3,D,1570707900
-11.46,132.859,346.4,93,311.3,38.4,D,1570707900
-11.461,132.85,333.5,75,307,18.2,D,1570707900
-11.906,133.214,339.7,83,309.6,25.5,D,1570707900
-11.908,133.205,337.9,81,307.2,23.1,D,1570707900
-12.276,136.02,331,0,309.2,17.4,D,1570707900
-12.277,136.009,334.9,58,311.6,23.3,D,1570707900
-11.887,133.224,362.2,100,312.2,72.2,D,1570707900
-11.888,133.215,380.1,100,315.6,133,D,1570707900
-11.878,133.223,337.8,70,311.1,18.8,D,1570707900
-11.843,133.208,339.1,83,311.5,22.5,D,1570707900
-11.811,133.241,334.1,70,311.7,13.4,D,1570707900
-11.812,133.232,337.4,81,312.4,18.1,D,1570707900
-15.569,129.952,338.8,64,323,25.2,D,1570707900
-15.57,129.938,355.8,97,323.9,88.6,D,1570707900
-15.56,129.937,353.6,95,324.4,76.3,D,1570707900
-12.367,134.74,333.5,63,312.2,9.8,D,1570707900
-12.368,134.731,345.2,88,315.1,30.2,D,1570707900
-12.369,134.721,341.4,84,314.3,23.3,D,1570707900
-12.359,134.729,351.4,93,314.6,43.6,D,1570707900
-12.36,134.72,368.2,100,316.4,91.9,D,1570707900
-12.478,136.315,333.1,72,312.4,19,D,1570707900
-12.439,136.434,336.7,71,316.5,22,D,1570707900
-12.436,136.438,338.9,82,316.2,27.8,D,1570707900
-12.425,136.448,334.7,73,313.6,20,D,1570707900
-12.426,136.437,361.7,100,316.5,94,D,1570707900
-12.313,136.447,330.7,55,314.8,11.4,D,1570707900
-11.824,133.345,331.9,45,311.4,9.2,D,1570707900
-12.347,134.177,334,70,313,10.8,D,1570707900
-12.648,136.469,329,20,311.4,12.8,D,1570707900
-12.638,136.467,330.6,37,311,14.2,D,1570707900
-12.471,136.292,328.7,38,308.1,13.2,D,1570707900
-12.333,135.992,334.4,11,313.5,15.2,D,1570707900
-12.325,135.98,335.7,53,313,18.1,D,1570707900
-12.322,135.973,331.2,45,311.9,11.5,D,1570707900
-12.475,134.436,349.7,92,312.8,42.7,D,1570707900
-12.465,134.444,341,83,314.2,22.1,D,1570707900
-12.466,134.435,346.4,89,313.2,33.2,D,1570707900
-15.59,129.683,333.8,65,321.3,17.1,D,1570707900
-15.67,130.858,334.2,49,321.5,12.3,D,1570707900
-15.783,131.163,360.5,100,323.5,81.1,D,1570707900
-15.784,131.152,349.7,66,326.1,45.6,D,1570707900
-15.774,131.15,340.8,35,323.2,23.4,D,1570707900
-15.776,131.139,351.6,93,322.2,55.8,D,1570707900
-15.747,131.199,354.8,96,325.1,62.1,D,1570707900
-15.749,131.187,340.8,35,323.2,21.5,D,1570707900
-13.309,134.717,340.3,80,318.4,17.4,D,1570707900
-13.311,134.708,340,70,318.2,16.6,D,1570707900
-13.304,134.687,341.1,82,318.2,20.6,D,1570707900
-13.306,134.678,352.3,94,319.2,43.9,D,1570707900
-13.291,134.714,349.1,91,321.3,33.8,D,1570707900
-13.297,134.677,359.1,99,320.8,62.2,D,1570707900
-13.298,134.667,376.2,100,318.6,119.3,D,1570707900
-13.299,134.658,342.2,84,315.6,26,D,1570707900
-13.289,134.666,342.1,84,316.7,25.7,D,1570707900
-13.29,134.656,355.8,97,316,56,D,1570707900
-12.848,136.434,329.4,39,309,14.5,D,1570707900
-13.762,136.197,353.1,0,310.1,65,D,1570707900
-13.76,136.207,336,57,310.3,25.1,D,1570707900
-13.805,136.135,331.1,63,308.9,19.6,D,1570707900
-15.643,130.988,335.2,64,321.5,15.7,D,1570707900
-14.186,136.908,343.8,0,309,48.3,D,1570707900
-14.184,136.919,327.1,70,309.3,13.7,D,1570707900
-14.256,136.857,326.7,60,309,13.3,D,1570707900
-14.268,136.847,328.8,62,311.5,14.6,D,1570707900
-14.266,136.859,339.4,78,310.8,35.7,D,1570707900
-12.185,134.281,335.3,75,311.2,17.4,D,1570707900
-13.15,136.071,330.8,52,314.1,13.5,D,1570707900
-13.082,136.043,339.4,58,316.4,22.7,D,1570707900
-13.084,136.033,357,98,315.3,69.3,D,1570707900
-13.074,136.031,360.5,100,314.8,81.5,D,1570707900
-13.06,136.061,340.8,83,315.2,25.5,D,1570707900
-13.065,136.03,339,42,314.4,26,D,1570707900
-13.053,136.039,341.9,60,316.8,29.8,D,1570707900
-13.055,136.028,354.5,96,315.6,64,D,1570707900
-13.048,136.042,338.9,80,315.7,25.8,D,1570707900
-13.05,136.032,353.6,95,317.6,63.7,D,1570707900
-13.051,136.021,330,57,311.9,14.1,D,1570707900
-12.974,135.928,330.2,51,314.2,11.5,D,1570707900
-12.906,135.864,383.7,100,313.2,184.1,D,1570707900
-12.907,135.853,398.5,100,316.4,273.7,D,1570707900
-12.909,135.843,333.1,69,308,20.8,D,1570707900
-12.65,135.374,332.7,69,314.9,11.6,D,1570707900
-12.675,135.398,366.7,100,319.8,93.1,D,1570707900
-12.674,135.408,342.2,65,319.5,26.3,D,1570707900
-12.684,135.4,336.1,55,316.1,15.7,D,1570707900
-12.683,135.41,339,81,317.6,21.4,D,1570707900
-12.68,135.429,345.5,88,319.6,34.3,D,1570707900
-12.688,135.477,359.6,99,318.9,71.2,D,1570707900
-13.867,136.715,328.1,54,308.1,14.1,D,1570707900
-12.733,135.919,332.2,52,313.9,11.3,D,1570707900
-12.793,135.907,335.4,60,313.7,15.6,D,1570707900
-12.788,135.939,337.1,57,315.2,21.9,D,1570707900
-12.797,135.903,340.6,80,314.1,26.5,D,1570707900
-12.807,135.905,342.9,85,314.5,33,D,1570707900
-12.947,135.913,330.8,40,313.3,11,D,1570707900
-12.952,135.882,337,63,313.1,22,D,1570707900
-12.942,135.88,346,89,315,39.8,D,1570707900
-12.944,135.87,332.3,23,312.2,15.1,D,1570707900
-12.934,135.868,340.2,65,311.7,29.5,D,1570707900
-12.922,135.888,366.6,100,313.7,102.9,D,1570707900
-12.923,135.877,336.9,30,311.3,21.4,D,1570707900
-12.915,135.865,342.1,84,312.1,35.5,D,1570707900
-12.917,135.855,365,100,311.2,99.3,D,1570707900
-12.305,136.89,327.7,46,302.4,19.7,D,1570707900
-12.307,136.878,329.7,59,305.2,22.9,D,1570707900
-12.546,136.327,333.2,66,313.6,20.1,D,1570707900
-12.536,136.325,333,29,311.4,17.4,D,1570707900
-12.528,136.312,342.2,85,313.3,34.7,D,1570707900
-12.904,130.516,334.8,72,300.3,31.7,D,1570707900
-12.898,135.852,333.7,70,306.9,22.6,D,1570707900
-12.479,135.701,330.5,31,313.3,8.1,D,1570707900
-12.497,135.714,335.6,65,314.2,18.2,D,1570707900
-13.287,134.635,322.6,100,283.9,105.4,N,1570741800
-15.568,129.933,310,78,297.3,8.9,N,1570741800
-15.57,129.921,309,72,297.7,7.9,N,1570741800
-13.304,134.703,304.9,27,281.9,33.2,N,1570741800
-13.312,134.67,310.1,79,282.3,52.3,N,1570741800
-13.307,134.699,308.8,76,282.1,49.6,N,1570741800
-15.755,131.065,311.3,82,296.2,13.9,N,1570741800
-15.758,131.182,310.7,41,295.2,12.6,N,1570741800
-15.783,131.172,314.9,90,293.6,18.4,N,1570741800
-15.773,131.176,310.1,45,293.4,11.5,N,1570741800
-15.786,131.163,311.2,82,294.2,13.5,N,1570741800
-15.784,131.177,308,60,293.5,9.7,N,1570741800
-13.297,134.667,303.9,26,281.9,29.4,N,1570741800
-15.677,130.846,310,79,296.1,11.9,N,1570741800
-13.292,134.607,320.3,100,283.6,95.5,N,1570741800
-13.302,134.638,318.9,98,284.4,88.4,N,1570741800
-13.309,134.675,317.6,95,282.6,80.8,N,1570741800
-12.521,130.915,311.7,83,294.3,19.3,N,1570741800
-15.503,129.698,301.9,38,290.4,6,N,1570741800
-12.556,132.966,303.2,53,289.6,13.4,N,1570741800
-11.783,130.996,310.9,73,292.8,19.5,N,1570741800
-15.778,131.175,303.6,56,287.2,29.4,N,1570752900
-15.783,131.18,302.8,51,287.6,26.8,N,1570752900
-15.574,129.94,304.7,61,293.6,20,N,1570752900
-15.572,129.947,305,63,293.7,20.9,N,1570752900
-12.205,135.557,328.9,71,309.8,16.2,D,1570780800
-11.762,130.997,326.8,64,299,86.6,D,1570780800
-11.756,130.966,321.8,26,297,54.9,D,1570780800
-11.812,133.254,326,56,306.9,27.4,D,1570780800
-11.799,133.257,331.9,75,307.1,48.2,D,1570780800
-11.802,133.262,328.5,66,306.8,36,D,1570780800
-12.313,132.285,323.2,42,305.2,37.5,D,1570780800
-11.772,130.989,353.4,96,299.5,353,D,1570780800
-11.92,132.873,336.6,83,303.9,90.3,D,1570780800
-14.116,133.421,331.3,56,306.5,38.4,D,1570780800
-11.907,132.876,340,86,302,113.3,D,1570780800
-14.12,133.439,332.7,54,308.7,43.3,D,1570780800
-12.202,135.549,333.3,79,310.1,26.8,D,1570780800
-12.222,132.655,340.6,74,307,110.9,D,1570780800
-12.234,132.723,339.6,80,305.7,100.8,D,1570780800
-11.777,130.994,349.5,93,299.6,301.6,D,1570780800
-12.605,133.056,327.4,61,306,38.6,D,1570780800
-12.606,133.042,326.5,22,305,32,D,1570780800
-11.777,131.02,328.2,48,299.7,89.5,D,1570780800
-12.12,133.515,334.6,71,308.7,54.3,D,1570780800
-12.122,133.522,330.1,45,309,38.1,D,1570780800
-12.118,133.502,337.5,83,307.8,70.6,D,1570780800
-12.112,133.543,327.1,47,308.1,26,D,1570780800
-11.91,132.898,328.3,64,302,50.3,D,1570780800
-11.954,132.913,334.6,73,302.4,67.6,D,1570780800
-12.109,133.524,326.4,38,306.8,25.4,D,1570780800
-11.914,132.868,339.5,85,303.5,104.6,D,1570780800
-12.218,132.632,347.9,92,305.7,164.8,D,1570780800
-11.95,132.839,328.3,61,303.5,43.9,D,1570780800
-14.044,133.299,338.9,84,306.4,82.1,D,1570780800
-14.043,133.305,343.4,89,306.5,103.5,D,1570780800
-14.04,133.286,333.2,78,304.5,56.6,D,1570780800
-14.107,133.365,325.9,28,305.1,24.4,D,1570780800
-13.219,132.726,338,84,304.1,89.3,D,1570780800
-14.094,133.367,326.1,18,303.5,26.1,D,1570780800
-12.204,132.634,370.4,100,304.5,403,D,1570780800
-11.918,132.89,337.2,83,302.8,88.6,D,1570780800
-12.552,132.965,337.5,83,302.5,91.5,D,1570780800
-12.208,132.657,361.1,100,305.2,290.4,D,1570780800
-11.983,132.947,324.4,23,303.9,25,D,1570780800
-11.97,132.95,327.4,30,303.6,36.4,D,1570780800
-11.966,132.928,345.2,90,304.1,132.3,D,1570780800
-15.574,129.942,327.1,66,312.8,55.4,D,1570780800
-12.643,135.351,333.4,78,310.5,29.5,D,1570780800
-15.791,131.169,326,44,314.3,33.4,D,1570780800
-15.789,131.176,328.5,38,314.6,42.9,D,1570780800
-15.76,131.181,327.9,52,314.7,36.8,D,1570780800
-13.935,136.476,344.4,91,294.6,57.3,D,1570780800
-13.937,136.488,346.9,92,297.9,63.3,D,1570780800
-13.947,136.486,319.2,42,295.6,9.6,D,1570780800
-13.276,134.725,333.7,79,307.9,34.7,D,1570780800
-12.91,135.849,327.1,27,307.9,14.3,D,1570780800
-13.273,134.71,332.3,78,307.5,30.8,D,1570780800
-12.108,136.455,326.7,27,306.5,12.3,D,1570780800
-12.908,135.902,330.1,51,305.9,19.6,D,1570780800
-16.242,135.912,340.9,82,321,29.6,D,1570780800
-16.244,135.864,335.3,73,318.7,21.4,D,1570780800
-13.749,136.207,321.6,59,295.3,14.7,D,1570780800
-12.919,135.9,331.9,60,307,22.2,D,1570780800
-12.967,135.931,328.1,54,310.2,15.3,D,1570780800
-16.287,135.94,335.7,73,319.8,19.9,D,1570780800
-16.246,135.876,334.2,62,318.9,17.7,D,1570780800
-16.285,135.929,331.8,34,320,12,D,1570780800
-13.294,134.69,328.4,49,307.6,18.2,D,1570780800
-12.921,135.847,332,63,307.4,24.6,D,1570780800
-12.906,135.889,348.1,92,306.8,66.5,D,1570780800
-12.615,133.033,322.1,27,304.5,19.1,D,1570780800
-12.619,133.054,330.4,74,305.2,53.2,D,1570780800
-12.619,133.039,322.6,22,304.7,21.9,D,1570780800
-12.285,135.97,325,31,307,12,D,1570780800
-13.31,134.719,326.9,65,307.1,15.6,D,1570780800
-14.18,136.914,331.1,0,310.3,18.8,D,1570780800
-14.251,136.858,363.5,100,312.9,104,D,1570780800
-14.252,136.852,342.6,68,311.3,38.9,D,1570780800
-14.254,136.863,350.6,71,313.4,59.1,D,1570780800
-12.919,135.834,335.1,80,306,34.2,D,1570780800
-12.929,135.898,327.5,39,308.4,12.7,D,1570780800
-12.64,135.886,327.5,67,306.7,19.9,D,1570780800
-12.69,135.931,326,57,307.9,13,D,1570780800
-12.609,133.063,329.8,58,306,47,D,1570780800
-12.697,135.472,326.6,52,309.4,12.2,D,1570780800
-12.373,134.768,328.2,38,310.7,14.3,D,1570780800
-12.385,134.766,330.4,72,311.5,21.9,D,1570780800
-12.655,135.421,336.9,77,311.1,36.9,D,1570780800
-12.646,135.365,335.4,80,310.8,34.9,D,1570780800
-12.528,136.33,343.4,88,306.3,51.4,D,1570780800
-12.891,135.865,335.5,58,306.2,30.4,D,1570780800
-12.898,135.837,344.4,89,306.9,57.9,D,1570780800
-16.139,136.558,338.7,78,323.1,19.8,D,1570780800
-12.9,135.85,333.2,61,307.9,25.4,D,1570780800
-12.09,136.408,327.7,32,304.3,14.1,D,1570780800
-13.252,134.641,324.4,55,305.1,15.3,D,1570780800
-13.263,134.648,334.6,72,307.7,38.9,D,1570780800
-12.908,135.836,339.9,85,306.9,47.2,D,1570780800
-16.24,135.901,334.4,37,318.6,15.5,D,1570780800
-11.983,136.444,324.7,78,302.3,17.7,D,1570780800
-12.807,135.912,324.9,55,306.5,12.5,D,1570780800
-12.8,135.906,337.3,83,308.6,35.3,D,1570780800
-12.79,135.908,328.4,46,307.5,13.8,D,1570780800
-12.785,135.948,326.6,37,307.9,14.2,D,1570780800
-12.775,135.95,331.9,68,307.3,24.1,D,1570780800
-12.881,135.833,336.4,81,304.2,41.2,D,1570780800
-12.883,135.846,338.7,84,305.3,44.4,D,1570780800
-12.885,135.859,347.9,92,306.2,71.6,D,1570780800
-12.887,135.872,324.8,45,305.2,12.2,D,1570780800
-11.453,132.866,323.7,73,302.4,39.2,D,1570780800
-12.891,135.832,347.5,92,306.4,72.2,D,1570780800
-12.893,135.845,365,100,308.9,141.8,D,1570780800
-11.447,132.874,332.4,80,302.1,80.4,D,1570780800
-12.887,135.839,364.6,100,308.9,139.3,D,1570780800
-12.889,135.852,340.7,84,306.5,45.7,D,1570780800
-15.385,134.653,369,100,320.5,173.8,D,1570780800
-14.196,133.494,330.3,53,312,30.5,D,1570780800
-14.03,133.307,327.7,68,307.2,35.9,D,1570780800
-15.562,134.337,334.1,67,317.7,26.6,D,1570780800
-15.388,134.667,346.1,88,319.9,61.5,D,1570780800
-15.551,135.155,339.5,24,321.8,28.1,D,1570780800
-15.573,134.335,331.4,49,319.8,19.3,D,1570780800
-15.571,134.32,330.7,39,318.8,18.3,D,1570780800
-15.537,135.164,338.2,52,320.9,25.8,D,1570780800
-15.562,135.153,337.8,54,322,26.1,D,1570780800
-14.031,133.301,341.3,87,307,93,D,1570780800
-15.423,134.676,342.6,72,322.6,45.3,D,1570780800
-15.775,134.574,334.8,36,321.3,23.5,D,1570780800
-11.963,132.882,333.4,85,306.9,138.5,D,1570797000
-12.2,132.592,321.9,36,300.8,69.2,D,1570797000
-12.236,132.604,327.1,35,304.3,79.5,D,1570797000
-12.092,133.555,343.4,89,300.1,342.9,D,1570797000
-12.101,133.513,338.7,85,301.1,266,D,1570797000
-12.095,133.551,348.1,93,301.1,434.3,D,1570797000
-12.213,132.637,331.7,55,304.3,128.2,D,1570797000
-12.128,133.469,325.2,61,300.6,90.6,D,1570797000
-12.121,133.511,327.1,64,302,105.4,D,1570797000
-12.113,133.554,327.8,70,302.2,112.6,D,1570797000
-12.126,133.473,325.9,58,300.8,95.1,D,1570797000
-12.118,133.515,329.3,71,302.2,129.8,D,1570797000
-12.11,133.559,330.8,76,302.3,148,D,1570797000
-12.325,131.813,322.3,58,299.3,44.7,D,1570797000
-11.939,132.917,327.9,67,304.4,90.4,D,1570797000
-11.946,132.878,328.7,73,305.1,95.8,D,1570797000
-11.936,132.837,325.8,37,304.4,77.5,D,1570797000
-11.943,132.799,339.7,90,303.6,229.7,D,1570797000
-11.953,132.912,349.1,95,305.2,365.6,D,1570797000
-12.193,132.628,320.6,25,299.6,58.9,D,1570797000
-14.035,133.282,326.1,41,301.3,101.3,D,1570797000
-12.188,132.62,322.9,47,299,76.9,D,1570797000
-11.939,132.79,332.1,67,301.1,135.4,D,1570797000
-13.142,132.728,330.2,70,309.9,84.2,D,1570797000
-13.13,132.73,330,69,307.7,82.2,D,1570797000
-13.225,132.719,328.1,50,306.5,73.7,D,1570797000
-12.22,132.671,353,96,304.5,401.3,D,1570797000
-11.902,132.902,327.7,62,305.2,99.2,D,1570797000
-11.974,132.929,331.7,84,304.9,129.8,D,1570797000
-12.607,133.049,331.8,74,307.1,135.9,D,1570797000
-12.593,133.055,325.3,41,305.5,71.1,D,1570797000
-11.746,130.943,326.9,80,301.8,67,D,1570797000
-11.746,130.951,331.5,84,301.8,93.5,D,1570797000
-12.206,132.674,330.7,53,299.3,107.1,D,1570797000
-12.229,132.64,328.4,37,305.6,86.9,D,1570797000
-12.213,132.708,351.5,95,304.8,383.7,D,1570797000
-12.215,132.714,349.6,88,305.4,353.3,D,1570797000
-12.144,133.476,321.3,33,299.3,46.6,D,1570797000
-12.222,132.677,356.1,97,304.9,454.4,D,1570797000
-11.912,132.872,349.2,95,304.3,385,D,1570797000
-11.909,132.863,343,91,303.6,281.3,D,1570797000
-11.973,132.923,332.6,85,305,138.7,D,1570797000
-11.956,132.92,346.9,94,304.6,327,D,1570797000
-12.537,133.032,325.4,41,303.5,76.7,D,1570797000
-12.539,133.037,326.1,47,303.9,83.7,D,1570797000
-14.273,129.876,340.5,18,316.5,64.1,D,1570797000
-15.581,129.916,354.3,95,325,135.4,D,1570797000
-15.569,129.914,348.2,90,325.6,91.7,D,1570797000
-15.585,129.904,345.1,82,323.8,72.3,D,1570797000
-15.572,129.901,354.7,96,324.8,134.4,D,1570797000
-15.572,129.894,341.3,78,324.4,51.8,D,1570797000
-15.585,129.896,338,41,323.5,35.5,D,1570797000
-11.905,133.198,323.1,76,292.1,96.6,D,1570797000
-12.631,133.014,342.1,87,308.4,244.8,D,1570797000
-12.624,133.051,333.6,77,307.7,150.1,D,1570797000
-12.618,133.019,332,66,306.5,117.4,D,1570797000
-11.897,133.239,325.6,79,292,125.8,D,1570797000
-12.61,133.058,328.1,38,307.5,90.4,D,1570797000
-11.896,133.231,325.9,79,291.7,124,D,1570797000
-15.578,129.936,340.7,68,324.9,50.3,D,1570797000
-12.634,133.022,345.4,90,308.5,295,D,1570797000
-13.484,130.637,330,47,309.6,35,D,1570797000
-15.569,129.921,340.1,63,325.6,46.5,D,1570797000
-15.581,129.923,348.6,91,325,95.5,D,1570797000
-15.614,130.995,336.4,63,318.5,54,D,1570797000
-15.628,130.997,339.3,71,320.6,71.1,D,1570797000
-14.014,133.27,329.2,61,300.7,134,D,1570797000
-14.03,133.273,329.2,61,301.3,130.8,D,1570797000
-15.837,134.469,333.2,66,318.4,136,D,1570797000
-14.018,133.278,333.8,76,301.1,181.1,D,1570797000
-14.196,133.487,326.8,23,303.9,87.1,D,1570797000
-11.83,131.028,307.6,14,293.5,27.9,N,1570824900
-11.845,131.03,310.7,12,293.5,37.3,N,1570824900
-12.57,132.962,309.6,78,293.6,26.1,N,1570824900
-13.471,132.504,316.7,94,298.6,48,N,1570824900
-13.462,132.509,314.5,89,298.2,41.3,N,1570824900
-11.814,131.027,312.3,73,293.4,46.7,N,1570824900
-11.796,131.054,311.8,41,293,43.4,N,1570824900
-11.799,131.025,320.7,100,293.3,86.9,N,1570824900
-11.799,131.05,320.2,100,293.2,82.8,N,1570824900
-11.802,131.02,317.3,91,293.3,68.8,N,1570824900
-11.787,131.019,315.5,88,293.1,64.8,N,1570824900
-12.195,132.713,306.7,56,288.5,24.1,N,1570824900
-14.159,133.482,308.9,46,288.3,25.2,N,1570824900
-13.235,132.724,316.3,93,296.5,45.3,N,1570824900
-13.221,132.722,311.9,84,296,30.3,N,1570824900
-13.167,132.716,311.2,82,296,28.5,N,1570824900
-13.116,132.726,318.5,97,295.9,53.2,N,1570824900
-11.942,133.206,300.1,15,285.2,11.2,N,1570824900
-13.465,132.484,316.2,93,298.1,47,N,1570824900
-12.579,132.97,311.5,83,292.4,30.2,N,1570824900
-14.03,133.261,309.8,66,292.1,28.7,N,1570824900
-14.169,133.49,311.9,25,291.7,30.4,N,1570824900
-13.218,132.748,313.4,87,295.8,34.3,N,1570824900
-14.026,133.267,315.9,92,291.9,47,N,1570824900
-14.156,133.488,309.8,52,288.1,26.7,N,1570824900
-13.232,132.749,306.9,70,296.2,18.4,N,1570824900
-13.114,132.749,315.5,91,295.6,43.1,N,1570824900
-15.849,134.47,305.7,65,293.3,17.1,N,1570824900
-12.641,133.021,306.3,67,291.4,18.6,N,1570824900
-13.305,134.66,311,33,293.1,18.8,N,1570824900
-13.313,134.694,305.7,65,293,13.5,N,1570824900
-13.324,134.695,304.1,32,292.9,11,N,1570824900
-12.638,133.043,310.4,80,291.9,27.8,N,1570824900
-12.66,135.354,308.9,76,292.7,16.3,N,1570824900
-13.322,134.712,324.2,100,293.5,49.4,N,1570824900
-13.251,134.545,312.5,31,292.5,22.5,N,1570824900
-13.277,134.532,310.2,23,294.2,19.5,N,1570824900
-13.275,134.548,316.6,82,295,31.2,N,1570824900
-13.3,134.636,305.1,24,293.2,11.7,N,1570824900
-12.795,135.931,300.8,34,283,7.6,N,1570824900
-13.314,134.621,311.7,33,295,20.8,N,1570824900
-13.312,134.637,312.8,41,294.6,21.9,N,1570824900
-13.31,134.654,318.2,89,294,32.4,N,1570824900
-13.311,134.61,309.2,77,293.7,18.4,N,1570824900
-13.309,134.627,313.6,87,294.8,25.4,N,1570824900
-12.796,135.918,301.9,45,284.9,8.3,N,1570824900
-13.307,134.643,324.6,100,295.2,48.3,N,1570824900
-13.243,134.543,303.3,17,286.5,6.3,N,1570836000
-15.604,131.001,315.8,92,300.1,25.5,N,1570836000
-15.764,131.199,314.8,90,297,22.6,N,1570836000
-14.154,133.495,320.4,100,295.1,22,N,1570836000
-13.23,132.728,308.5,66,294.6,10.4,N,1570836000
-14.151,133.489,321.5,100,295.4,23.4,N,1570836000
-14.164,133.493,319.3,84,296,19.9,N,1570836000
-14.175,133.502,314.5,44,296.1,14.3,N,1570836000
-12.195,132.731,303,8,292.3,7.3,N,1570836000
-14.187,133.512,308.6,49,294.2,9.6,N,1570836000
-12.206,132.729,305.5,48,293.2,9.8,N,1570836000
-14.152,133.483,308.8,39,294.8,9.6,N,1570836000
-14.104,133.451,304.9,20,293.5,7,N,1570836000
-14.218,133.518,308.4,67,295.5,9.9,N,1570836000
-12.193,132.718,310.2,76,293.2,15.5,N,1570836000
-12.189,132.724,304.7,36,292.3,9.4,N,1570836000
-13.222,132.743,321.4,100,296,27.1,N,1570836000
-14.026,133.277,303.4,13,291.6,6.7,N,1570836000
-14.024,133.266,305.7,20,293.5,8.1,N,1570836000
-14.026,133.273,307.9,35,292.6,9.4,N,1570836000
-12.629,135.88,357.8,98,313.9,233.7,D,1570869900
-12.922,135.826,345.7,85,316.6,120.7,D,1570869900
-12.915,135.908,333.3,55,314.7,51.7,D,1570869900
-12.918,135.82,346.8,91,315.7,130.8,D,1570869900
-13.253,134.61,335.4,49,314.5,40.3,D,1570869900
-13.325,134.691,336.6,67,311.7,46.4,D,1570869900
-13.328,134.708,360,100,318.3,176.2,D,1570869900
-13.331,134.701,364,100,316.5,205.7,D,1570869900
-13.333,134.719,338,82,317.8,54.1,D,1570869900
-15.802,131.185,338.9,73,320.7,23.6,D,1570869900
-15.8,131.174,356.1,97,322.1,70.2,D,1570869900
-15.583,129.901,344.8,86,322.1,28.5,D,1570869900
-12.001,136.457,321.6,0,302.9,40.5,D,1570869900
-15.646,130.872,337.1,70,324,15.8,D,1570869900
-12.561,131.279,341.5,84,311.2,31.8,D,1570869900
-15.59,129.95,331.5,35,318.4,7.5,D,1570869900
-15.604,131,337.1,48,321.5,15.9,D,1570869900
-12.415,136.418,324.7,33,312.2,31.1,D,1570869900
-12.409,136.425,325.5,50,312,35.6,D,1570869900
-14.192,136.915,358.8,0,304.4,357.7,D,1570869900
-12.523,136.328,332.2,74,310.9,72.8,D,1570869900
-11.88,133.252,328.3,43,311.5,14.8,D,1570869900
-12.517,136.335,334.1,77,308.9,83.7,D,1570869900
-13.052,136.066,328.1,60,316.5,37.1,D,1570869900
-12.64,133.047,339.6,84,309.5,46.2,D,1570869900
-12.644,133.041,331.1,57,308.9,22.8,D,1570869900
-12.904,135.894,335.5,53,315.1,60.4,D,1570869900
-12.656,135.366,340.5,73,319.1,67.3,D,1570869900
-12.654,135.347,341.6,79,316.1,77.5,D,1570869900
-12.657,135.373,336.8,71,318.7,52.3,D,1570869900
-12.654,135.353,346.4,90,317.3,108,D,1570869900
-12.636,135.415,339.5,72,316.3,69.5,D,1570869900
-16.276,135.948,329.5,60,317.9,35.7,D,1570869900
-16.272,135.954,331.3,67,318.1,45.7,D,1570869900
-12.665,135.332,332.7,60,315.5,42.4,D,1570869900
-12.632,135.901,328.5,64,312.1,46.1,D,1570869900
-12.634,135.396,340.1,76,318.3,72.7,D,1570869900
-12.625,135.875,347.9,92,311.5,152.7,D,1570869900
-12.627,135.896,332.5,75,311.8,61.8,D,1570869900
-12.672,135.934,329,63,314.5,40.5,D,1570869900
-11.998,136.434,338.8,77,304.4,123.9,D,1570869900
-11.99,136.429,331.7,64,303.7,84.9,D,1570869900
-12.793,135.957,330.2,56,314.3,45.1,D,1570869900
-13.866,136.706,325.4,44,310.8,49,D,1570869900
-12.899,135.888,344.7,88,316.8,110.2,D,1570869900
-12.89,135.896,342.6,86,313.9,106.7,D,1570869900
-12.791,135.935,341.6,86,316.4,102.1,D,1570869900
-12.14,136.399,328.9,69,308.1,43.5,D,1570869900
-12.148,136.404,333.3,74,308.6,67.9,D,1570869900
-13.245,134.54,360.1,100,316.3,176.9,D,1570869900
-13.232,134.542,370.1,100,312.1,255.3,D,1570869900
-14.099,133.436,337.6,79,317,38.5,D,1570869900
-12.351,136.65,348,92,313.7,180.7,D,1570869900
-12.36,136.654,326.7,40,313.9,41.4,D,1570869900
-12.346,136.656,348.9,93,312.7,192,D,1570869900
