latitude,longitude,brightness,confidence,bright_t31,frp,daynight,timestamp
-14.6334,131.5766,340.7,90,294.1,352.4,D,1565423520
-14.625,131.5348,333.3,85,292.7,248.4,D,1565423520
-14.6073,131.5379,330,77,293.6,198.8,D,1565423520
-14.5987,131.4956,333.7,84,293.2,256.5,D,1565423520
-14.5809,131.4989,343.6,92,296.7,408,D,1565423520
-14.5722,131.4556,324,77,292.1,153.9,D,1565423520
-15.5693,136.5765,321.5,63,297,28.4,D,1565423520
-15.5664,136.5591,324.9,77,298,37.6,D,1565423520
-14.6351,131.5842,334.4,86,293.9,255.6,D,1565423520
-14.6269,131.542,340.3,90,293,346,D,1565423520
-14.6092,131.5452,326.4,79,293.6,166,D,1565423520
-14.6009,131.5027,324,75,293.1,152,D,1565423520
-14.5406,131.4753,313.9,44,293.7,57.1,D,1565423520
-14.5391,131.4701,313.6,41,293.6,56.6,D,1565423520
-14.5747,131.463,336.1,87,293,289.7,D,1565423520
-14.5985,133.1895,316.6,64,295.3,49.7,D,1565423520
-14.6143,133.1865,312.9,42,294.7,32.3,D,1565423520
-14.6203,133.2183,313.6,48,295.6,34.4,D,1565423520
-16.3879,136.8672,326.5,78,299.5,33.7,D,1565423520
-16.3852,136.8512,334.3,85,300.2,56.3,D,1565423520
-16.3677,136.8875,319.6,68,300.2,17.2,D,1565423520
-16.3788,137.0063,318.7,63,300.3,15,D,1565423520
-16.3337,136.9495,325,32,300.3,26.1,D,1565423520
-16.3223,136.9516,323.1,28,300.3,21.4,D,1565423520
-16.3108,136.9537,324.7,37,300.3,24.9,D,1565423520
-16.2993,136.9558,326.8,27,300.3,29.1,D,1565423520
-16.3745,136.8473,327.1,42,301.7,92.6,D,1565439420
-16.2794,136.9822,329.1,74,301.3,116.2,D,1565439420
-16.2553,137.0165,324.1,42,301.1,86.1,D,1565439420
-16.2509,137.0079,326.9,74,300.8,115.5,D,1565439420
-16.2582,136.9699,326.8,70,299.9,109.3,D,1565439420
-16.2627,136.9787,335.2,84,300.5,188.9,D,1565439420
-16.3775,136.9764,325.1,66,301.3,84.1,D,1565439420
-16.3894,136.971,327,75,302.2,103.7,D,1565439420
-16.332,136.9981,323.6,46,301.1,66.4,D,1565439420
-16.2818,136.9877,327.8,68,301.4,99.7,D,1565439420
-14.6273,133.1789,333.4,77,305.4,63.2,D,1565439480
-12.8718,134.3295,318.7,55,295.6,35.4,D,1565439480
-13.7042,130.3448,326.5,50,303.6,14.3,D,1565439480
-13.7536,131.0399,328.3,64,306.6,22.9,D,1565439480
-13.7511,131.0551,328.3,59,309.1,23.9,D,1565439480
-13.2029,134.6149,316.7,33,295,27.7,D,1565439480
-13.958,130.6397,324.7,42,307.2,12,D,1565439480
-14.056,130.6775,335.9,83,306.4,39.3,D,1565439480
-14.0536,130.6918,327.3,58,307.1,17.6,D,1565439480
-14.0646,130.6937,330.2,75,309.6,24.4,D,1565439480
-14.2101,129.9937,332.1,78,303.8,29.3,D,1565439480
-14.2081,130.0064,331,76,300.7,26.7,D,1565439480
-14.2627,129.8616,320.5,21,302.5,11.6,D,1565439480
-14.2581,129.8664,322.2,43,301.8,13.6,D,1565439480
-14.3055,130.7673,323.9,55,307,12.2,D,1565439480
-14.3368,130.7141,328.4,57,305.1,20.2,D,1565439480
-14.3345,130.7281,325.6,50,305.4,14,D,1565439480
-14.3632,130.6899,323.6,37,302.5,12.2,D,1565439480
-14.3609,130.7041,341.3,87,304.5,57.1,D,1565439480
-14.3694,130.7204,342.2,88,306.2,59.5,D,1565439480
-14.5644,130.6529,331,76,304.8,26.1,D,1565439480
-14.5622,130.6667,337.2,84,305.6,42.6,D,1565439480
-14.6711,130.7058,324.5,63,303.7,18.3,D,1565439480
-14.6746,130.6978,325.6,42,303.5,19.4,D,1565439480
-14.6067,131.5225,325.8,39,305.4,19,D,1565439480
-14.604,131.5385,328,67,307,23.4,D,1565439480
-14.4076,132.9414,326.3,53,305,34.7,D,1565439480
-14.6417,131.5849,326.2,46,305.7,23.3,D,1565439480
-14.4099,132.9283,325.4,57,304.9,32.8,D,1565439480
-14.4063,132.9486,323,43,304.3,23.1,D,1565439480
-14.4227,132.9307,350.2,94,307.7,159.1,D,1565439480
-14.4192,132.9511,323.1,28,306.2,23.5,D,1565439480
-15.6024,130.6397,327,63,308.3,18.9,D,1565439480
-15.6141,130.5932,325.9,61,307.4,16.1,D,1565439480
-15.6777,130.5361,324.3,43,309.4,11.5,D,1565439480
-15.5913,131.4194,326.4,52,310.7,16.8,D,1565439480
-15.5801,131.4173,327.7,63,311.8,19.7,D,1565439480
-15.5783,131.4256,327.7,49,310.3,18.5,D,1565439480
-15.5143,130.7766,327.6,67,306.4,20.4,D,1565439480
-15.5121,130.7899,341.8,88,308.8,54.9,D,1565439480
-15.5099,130.8032,336.2,82,308,37.3,D,1565439480
-15.5598,130.7004,326.3,59,308.4,15,D,1565439480
-15.5575,130.7145,326,66,308.4,15.4,D,1565439480
-15.5727,130.6886,336.3,82,309.2,38,D,1565439480
-15.6108,130.587,324.2,59,308,13,D,1565439480
-12.1262,134.7426,319.1,36,295.8,42,D,1565439480
-12.5762,132.3565,326.2,60,301.7,29.5,D,1565439480
-12.1201,134.7462,318.3,21,295.8,35.2,D,1565439480
-12.5741,132.3612,323.6,45,301.1,23,D,1565439480
-12.5869,132.3636,336.4,84,301,73.2,D,1565439480
-12.8033,132.956,323.6,63,298.7,35.9,D,1565439480
-13.0318,131.6653,327.8,55,305.2,22.5,D,1565439480
-12.8166,132.9585,321.7,45,299.7,27.5,D,1565439480
-12.685,134.08,317.6,19,297.1,27.2,D,1565439480
-14.4356,132.9331,326.6,49,306.1,35.2,D,1565439480
-14.5793,133.1649,336.6,84,303.9,80.8,D,1565439480
-15.1492,129.8128,353.7,96,307.1,82.8,D,1565439480
-15.1474,129.8243,327.9,67,307.2,17.8,D,1565439480
-14.5924,133.1673,368.9,100,308.3,330.3,D,1565439480
-14.609,133.1491,331.7,48,303.6,58.2,D,1565439480
-14.6185,133.1722,330.9,58,305.8,53.1,D,1565439480
-14.6244,133.2172,329.8,69,307.2,45.1,D,1565439480
-12.666,135.2142,319.3,58,295.2,58.5,D,1565439480
-15.2708,130.4086,328.9,72,309.6,20.9,D,1565439480
-15.2768,130.4022,329,72,308.9,19.9,D,1565439480
-15.3819,130.867,331,46,312,19.6,D,1565439480
-15.4394,130.8691,324.2,35,308.5,12.3,D,1565439480
-15.4501,130.8714,324.9,42,306.7,13.9,D,1565439480
-15.4252,131.0248,363.1,100,309.9,149.4,D,1565439480
-15.4228,131.0395,342.5,88,311.6,58,D,1565439480
-15.436,131.0273,347.8,92,305.2,80.7,D,1565439480
-15.4337,131.0416,355.6,97,309.5,110.2,D,1565439480
-15.4315,131.0554,337.9,80,311.2,42.4,D,1565439480
-11.4085,130.7435,319.9,55,299.8,17.4,D,1565439540
-12.5704,132.0004,322.8,39,301.5,22.9,D,1565439540
-11.406,130.3342,323.6,77,301,22.4,D,1565439540
-11.3997,130.872,327.4,80,299.7,34.7,D,1565439540
-11.4646,130.8242,325.3,56,301.4,23.6,D,1565439540
-11.471,130.8579,336.8,86,302,53.4,D,1565439540
-11.4684,130.8741,327.5,34,300.5,26.9,D,1565439540
-11.6194,130.4333,324,50,298.9,23.3,D,1565439540
-12.4353,131.0746,323.1,63,303.9,16.6,D,1565439540
-12.5465,130.607,322.3,48,301,14,D,1565439540
-12.5323,130.9141,318.7,11,299.7,17.4,D,1565439540
-12.5069,131.2768,325.8,55,302.6,23,D,1565439540
-12.6443,131.2892,333.8,81,301.8,47.8,D,1565439540
-12.6416,131.3056,332,79,303.8,43.3,D,1565439540
-12.656,131.2913,355.1,97,302.5,142.8,D,1565439540
-12.6534,131.3077,332.3,80,304.3,44.4,D,1565439540
-12.6395,131.2955,336.6,84,302.3,58.7,D,1565439540
-12.6512,131.2975,327.5,61,302.7,27.3,D,1565439540
-12.2662,133.5232,319.9,40,296.4,24.1,D,1565439540
-12.6657,131.2832,358.1,99,303.5,154.8,D,1565439540
-12.663,131.2995,367.5,100,305.5,221.4,D,1565439540
-12.5735,131.9819,332.8,80,302.8,54.2,D,1565439540
-16.3656,136.9492,309.3,77,280.4,34.7,N,1565467440
-16.3621,136.9552,305.9,66,280.2,28.2,N,1565467440
-16.3753,136.9568,304,58,281.5,24.1,N,1565467440
-12.8978,132.576,300.8,33,288.5,31.2,N,1565467560
-14.6716,131.678,312.3,85,289.3,43.9,N,1565478540
-14.6351,131.6349,310.5,80,289.1,41,N,1565478540
-14.6394,131.6593,306.5,68,288.4,29.1,N,1565478540
-14.649,131.632,319.5,99,290.2,70.2,N,1565478540
-14.6534,131.6565,332.2,100,290.8,129.3,N,1565478540
-14.6576,131.6807,317.2,95,288.7,61.1,N,1565478540
-14.6673,131.6537,318.2,96,290,63.4,N,1565478540
-14.6358,131.6044,301.4,40,289.2,17.4,N,1565478540
-14.6403,131.6289,319.7,99,289.9,72.4,N,1565478540
-14.6448,131.6534,331.1,100,290.8,124.5,N,1565478540
-14.6588,131.6505,314.5,89,290.1,51.2,N,1565478540
-14.6632,131.6747,327.4,100,290,105.3,N,1565478540
-14.6727,131.6478,311.5,83,289.1,42.2,N,1565478540
-14.6772,131.6721,312.9,86,289.4,47.5,N,1565478540
-16.2868,136.9579,302.7,51,285.2,7.5,N,1565478540
-16.3542,136.9573,338.5,100,289.7,48.3,N,1565478540
-16.3558,136.9675,305.2,12,286.5,7.5,N,1565478540
-16.3636,136.9557,313.9,47,287.5,14.1,N,1565478540
-16.3652,136.966,311.4,33,287.6,11.9,N,1565478540
-15.4153,131.0247,300.4,9,290.3,15.5,N,1565478600
-15.4346,131.0484,302.6,50,289.8,21.5,N,1565478600
-15.5136,130.8059,304,58,289.2,27.6,N,1565478600
-15.512,130.7984,300.8,33,289.1,18.7,N,1565478600
-15.5171,130.825,303.3,55,288.6,25.3,N,1565478600
-15.5651,130.6748,302.2,48,288.7,23.2,N,1565478600
-15.5657,130.6698,302.5,49,288.8,23.5,N,1565478600
-11.2141,132.3666,334.9,65,302.5,26.2,D,1565512380
-14.6634,131.5946,351.7,87,306,52.2,D,1565512440
-11.3633,130.9643,324.9,69,302.8,14.4,D,1565512440
-11.3725,130.9629,319.9,42,302.5,7.4,D,1565512440
-11.3792,130.8367,322.5,63,302.6,12.5,D,1565512440
-11.4066,130.892,335.2,85,303.8,28.9,D,1565512440
-11.4081,130.9016,322.4,59,302.1,12.5,D,1565512440
-11.4173,130.9002,331.8,75,303.7,23.4,D,1565512440
-11.4265,130.8988,327.3,38,303.7,16.5,D,1565512440
-11.4343,130.8877,322.1,52,304.4,10.5,D,1565512440
-11.4357,130.8973,330.6,79,302.5,22.2,D,1565512440
-11.4576,130.8545,326.2,76,304.2,14.4,D,1565512440
-11.459,130.8641,320.7,44,304.2,8,D,1565512440
-12.123,134.7516,318.9,53,301.5,9.8,D,1565512440
-12.1803,134.5289,319.7,34,301.8,9.5,D,1565512440
-12.3102,135.0863,318.7,59,301.8,9.9,D,1565512440
-12.3179,134.6903,323.1,70,302.8,13,D,1565512440
-12.3193,134.7009,328.4,79,304.2,20,D,1565512440
-12.329,134.6996,319.7,45,302.6,7.9,D,1565512440
-12.2509,134.0001,332.1,82,304.2,21.8,D,1565512440
-12.2523,134.01,327.6,67,303.5,15.1,D,1565512440
-12.271,134.0074,322.9,64,303.1,10.1,D,1565512440
-12.2724,134.0173,321.7,67,303.4,8.7,D,1565512440
-12.2465,133.5193,379.7,100,307,151.3,D,1565512440
-12.2479,133.5289,367.3,100,306.3,102.6,D,1565512440
-12.2557,133.5181,351.5,95,305,59.1,D,1565512440
-12.2571,133.5276,369.2,100,307.8,109.5,D,1565512440
-12.2584,133.5372,327.2,70,304.4,14.8,D,1565512440
-12.2649,133.5168,333.9,83,303.6,25.3,D,1565512440
-12.2662,133.5262,330.9,81,303.7,21.1,D,1565512440
-12.2676,133.5358,320.3,64,302.5,8.8,D,1565512440
-12.269,133.5454,324.1,72,303.4,12.3,D,1565512440
-12.6361,135.6142,314.6,54,298.8,9,D,1565512440
-12.6377,135.6264,313.2,46,298.8,8,D,1565512440
-12.4751,133.1878,326.8,76,305.3,13.1,D,1565512440
-12.4764,133.1972,323.4,67,304.1,9.5,D,1565512440
-12.4842,133.1865,323.7,68,306.2,9.8,D,1565512440
-12.2755,131.15,326.1,65,304.9,12.5,D,1565512440
-12.2831,131.1392,323.4,68,306.8,8.8,D,1565512440
-12.2846,131.1486,330,80,306.8,17.8,D,1565512440
-12.5577,132.3617,324,43,304.9,9.6,D,1565512440
-12.5591,132.3708,341.6,90,306.8,35.4,D,1565512440
-12.5681,132.3695,333.7,75,307.6,22,D,1565512440
-12.5694,132.3786,346,92,306.5,43.6,D,1565512440
-12.5784,132.3773,326,36,304.3,12.8,D,1565512440
-12.8467,134.248,319.8,67,302.1,10.4,D,1565512440
-12.8481,134.2583,341.8,90,302.6,45,D,1565512440
-12.5765,131.9888,331.6,81,306,18.2,D,1565512440
-12.5779,131.998,329.7,79,306.6,16,D,1565512440
-12.7821,132.9528,328.2,73,301.5,17.8,D,1565512440
-12.7835,132.9622,377.7,100,307.5,137.7,D,1565512440
-12.7848,132.9714,344.7,92,304.9,42.1,D,1565512440
-12.7333,132.4916,347.8,93,306.8,47.2,D,1565512440
-12.7346,132.5007,330.3,80,305.2,19.2,D,1565512440
-12.8391,132.9667,324.4,57,305.7,10.9,D,1565512440
-12.8482,132.9653,322,20,306.6,8.3,D,1565512440
-12.6473,131.0485,325.8,71,306.5,12,D,1565512440
-12.6487,131.0579,320.8,47,305.8,6.4,D,1565512440
-13.2022,134.6096,327.3,78,303.9,20.1,D,1565512440
-13.2037,134.6204,332.1,83,305,26.7,D,1565512440
-13.2052,134.6313,327.5,79,304.8,18.6,D,1565512440
-13.2054,134.6138,332.1,83,304,29.3,D,1565512440
-13.2068,134.6246,328.5,80,304.3,22.7,D,1565512440
-13.2083,134.6355,327.6,79,303.5,21.8,D,1565512440
-13.2097,134.6463,315.5,55,301.7,6.4,D,1565512440
-13.0074,132.9865,317.6,52,300.7,7.6,D,1565512440
-13.7238,136.2311,313.5,47,297.3,11.1,D,1565512440
-14.1221,136.4874,313.8,52,295.7,14.6,D,1565512440
-14.1239,136.5019,321.6,72,296,28.8,D,1565512440
-14.1333,136.4861,326,78,297.1,36.8,D,1565512440
-14.1352,136.5007,316.6,46,297.2,18.7,D,1565512440
-13.5147,131.4871,323,68,305.4,8.1,D,1565512440
-13.6629,130.3339,327.2,61,303.6,17.8,D,1565512440
-14.5647,135.4907,316.8,57,299.8,11.6,D,1565512440
-14.5663,135.5035,319.8,66,299.7,15.7,D,1565512440
-13.831,129.8803,317.9,49,300,10.3,D,1565512440
-13.8326,129.8904,341.2,89,304.2,44.3,D,1565512440
-14.0275,130.6757,333,82,307.1,22.1,D,1565512440
-14.0381,130.6838,326.1,42,305.8,12,D,1565512440
-14.4396,133.1607,319.1,61,304.5,7.1,D,1565512440
-14.441,133.1704,322.9,70,303.6,11.3,D,1565512440
-14.4328,132.9163,318.4,47,303.8,7.1,D,1565512440
-14.4369,132.9449,320.7,62,304.6,8.7,D,1565512440
-14.5324,133.1013,323,70,306.3,9.7,D,1565512440
-14.7633,134.6144,320.3,65,303.2,10.6,D,1565512440
-14.1601,130.2175,352.1,96,309.5,60.3,D,1565512440
-14.1616,130.2273,353.8,96,310.3,63.7,D,1565512440
-14.1631,130.2371,334,83,308.6,23.6,D,1565512440
-14.1693,130.216,327.2,75,305.6,15.2,D,1565512440
-14.1708,130.2258,332.7,82,306.4,22.8,D,1565512440
-14.1724,130.2357,319.5,28,306.3,6,D,1565512440
-14.6263,133.1807,319.8,55,305.6,8,D,1565512440
-14.6277,133.1904,325.6,74,306.2,14.5,D,1565512440
-14.6291,133.2002,318.7,43,305.5,6.3,D,1565512440
-14.6318,133.2198,327,76,305.7,15.7,D,1565512440
-14.3015,130.7756,322.4,45,306.8,8.3,D,1565512440
-14.303,130.785,326.5,71,306.1,13.2,D,1565512440
-14.3117,130.7869,320,48,305.5,6.8,D,1565512440
-14.3207,130.7855,320.4,52,305.9,7.1,D,1565512440
-14.3365,130.7058,330.5,80,306.7,18.5,D,1565512440
-14.338,130.7153,328.8,78,306,16.1,D,1565512440
-14.347,130.7139,320.2,62,305.7,6.6,D,1565512440
-14.3743,130.7096,336.3,85,305.2,28.1,D,1565512440
-14.3757,130.7189,319.6,60,305.2,7.2,D,1565512440
-14.5384,131.6202,323.8,65,307.5,8.6,D,1565512440
-14.5538,131.4764,319,59,305.1,6.1,D,1565512440
-14.3354,129.9129,366.7,100,310.2,105.4,D,1565512440
-14.337,129.9229,348.6,94,308.7,52.9,D,1565512440
-14.6321,131.6936,326.8,75,306.7,14.6,D,1565512440
-14.6384,131.6738,328.9,53,307.5,14.6,D,1565512440
-14.6925,132.0429,323.4,52,309.4,8,D,1565512440
-14.6939,132.0521,325.1,61,309.8,9.6,D,1565512440
-14.6446,131.654,325.4,73,307.6,9.7,D,1565512440
-14.7015,132.0415,349.9,95,308,48.3,D,1565512440
-14.7029,132.0508,357.2,98,308.7,66,D,1565512440
-14.7042,132.06,325.4,60,305.5,10.2,D,1565512440
-14.64,131.5605,356.7,98,308.4,66,D,1565512440
-14.6413,131.5697,326.4,44,307.4,12.1,D,1565512440
-14.6536,131.6526,327.7,53,307.1,10.8,D,1565512440
-14.655,131.6619,337.2,81,308.2,23.3,D,1565512440
-14.6489,131.5591,379,100,302.6,138,D,1565512440
-14.6503,131.5683,397.3,100,308.6,226.2,D,1565512440
-14.6517,131.5776,388.5,100,312.5,178.7,D,1565512440
-14.653,131.5868,360.7,100,310.8,73.5,D,1565512440
-14.6653,131.6697,335.1,45,308.2,20.4,D,1565512440
-14.6607,131.5762,340.7,75,301.2,34.1,D,1565512440
-14.662,131.5854,350.1,83,303.2,49.9,D,1565512440
-14.6765,131.6209,353.9,93,308.5,55.9,D,1565512440
-14.6778,131.6301,355.5,97,311.9,60,D,1565512440
-14.5405,130.6514,326.7,59,306.3,12.2,D,1565512440
-14.5419,130.6609,341.7,89,307.8,34.2,D,1565512440
-14.6882,131.638,338.9,69,305.8,27.1,D,1565512440
-14.6895,131.6472,360.7,100,309.3,73.4,D,1565512440
-14.6909,131.6564,375.8,100,311.9,121.8,D,1565512440
-14.6922,131.6656,352.5,96,309.5,53.8,D,1565512440
-14.5539,130.6783,325.2,25,308.1,8.9,D,1565512440
-14.6411,130.7072,343.6,90,308.7,39.2,D,1565512440
-14.6468,130.7449,323.4,65,306.4,9.4,D,1565512440
-14.6559,130.7435,326.7,55,306.5,12.4,D,1565512440
-14.6723,130.7345,326.6,53,305.9,13.8,D,1565512440
-14.6799,130.7236,323.2,56,304.7,9.8,D,1565512440
-14.689,130.7222,342.2,89,305.8,36.4,D,1565512440
-14.6904,130.7316,327.6,71,304.8,14.8,D,1565512440
-14.7596,130.7594,320.3,56,305.2,8.1,D,1565512440
-15.687,137.04,339.7,89,300.3,86.2,D,1565512440
-15.7131,137.0542,333.1,39,301.5,55.4,D,1565512440
-15.7063,137.0487,330,36,301.8,45.7,D,1565512440
-15.7183,137.0472,327.1,72,302,41.3,D,1565512440
-15.5512,131.3108,319.9,50,307.1,6.4,D,1565512500
-15.0942,129.8264,338.5,87,304.6,36.6,D,1565512500
-15.0958,129.8363,333,82,303.9,27.1,D,1565512500
-15.1082,129.9157,325.1,72,304.8,15,D,1565512500
-15.1035,129.8248,354.5,97,305.7,71.6,D,1565512500
-15.1051,129.8349,347.9,93,304.9,55.1,D,1565512500
-15.1593,129.8156,327,75,303.8,16.9,D,1565512500
-15.2712,130.372,336.1,68,309,23.7,D,1565512500
-15.2759,130.3419,330.1,54,304.5,18.7,D,1565512500
-15.2774,130.3514,329.9,28,306.5,17.3,D,1565512500
-15.2847,130.3993,331.6,80,308.9,19.8,D,1565512500
-15.2865,130.35,321.1,37,304.2,8.9,D,1565512500
-15.288,130.3596,322,43,304,9.5,D,1565512500
-15.3775,130.8876,328,76,306.1,14.4,D,1565512500
-15.406,130.8927,323.8,32,306.6,9.5,D,1565512500
-15.4136,130.8819,325.9,65,308.1,11.9,D,1565512500
-15.4332,131.0125,388.9,100,309.2,183.5,D,1565512500
-15.4346,131.0219,416.5,100,316.9,358,D,1565512500
-15.436,131.0312,339.7,88,307.7,30.5,D,1565512500
-15.4374,131.0405,328.9,59,308,14.8,D,1565512500
-15.4401,131.0592,328.2,71,307.2,14.7,D,1565512500
-15.4415,131.0685,322.4,42,306,8.1,D,1565512500
-15.4478,131.0484,329.8,74,304,17.4,D,1565512500
-15.4492,131.0578,324.1,42,304.5,10.5,D,1565512500
-15.4409,130.8808,327,72,306,13.2,D,1565512500
-15.4499,130.8793,321.9,34,306.5,7.8,D,1565512500
-16.2766,136.94,320.9,57,304.6,19.9,D,1565512500
-16.2787,136.9573,334,84,305.3,56.6,D,1565512500
-15.5319,131.3043,318.9,47,306,5.5,D,1565512500
-15.5333,131.3136,328.1,77,305.2,15.3,D,1565512500
-16.2907,136.9557,329.2,67,305.6,40,D,1565512500
-16.2948,136.9903,322,49,305.1,19.1,D,1565512500
-15.5601,131.4325,327.8,45,308.1,12.6,D,1565512500
-16.3026,136.9542,331.6,68,306.3,46.4,D,1565512500
-16.2021,136.0448,324,73,301.8,26,D,1565512500
-15.5794,131.439,326.6,32,307.3,11.1,D,1565512500
-16.2133,136.0434,322.3,51,304.7,21.9,D,1565512500
-16.2152,136.0581,325.9,74,302.9,30.2,D,1565512500
-16.3238,136.83,322.1,71,303.1,26.1,D,1565512500
-16.3386,136.9497,334.6,85,305,59.4,D,1565512500
-15.506,130.8227,327.2,53,307.4,12.2,D,1565512500
-15.5074,130.832,328.7,66,307.4,13.8,D,1565512500
-16.2281,135.9819,315.9,51,303.7,10.5,D,1565512500
-16.3357,136.8286,352.8,96,306.6,139.4,D,1565512500
-16.3378,136.8456,327,70,304.6,34.6,D,1565512500
-16.3485,136.9309,322.2,59,304.7,20.6,D,1565512500
-16.3506,136.9482,342.2,90,306.1,89.4,D,1565512500
-16.3528,136.9655,329.3,80,304.5,40.1,D,1565512500
-15.5139,130.8154,319.8,40,306.3,5.4,D,1565512500
-15.5153,130.8246,327.7,77,307.1,14,D,1565512500
-15.6044,131.4197,321,64,307.2,8.3,D,1565512500
-15.5201,130.7952,329.9,79,304.5,17.2,D,1565512500
-15.5215,130.8045,329.1,78,304.4,16.2,D,1565512500
-15.5229,130.8138,319.9,50,305.8,5.8,D,1565512500
-16.3298,136.8235,338.7,88,304.7,75,D,1565512500
-16.3318,136.8405,332.3,83,304.8,51,D,1565512500
-16.3438,136.9432,336,86,305.4,65.1,D,1565512500
-16.3458,136.9605,332.7,84,304.7,53,D,1565512500
-16.3417,136.822,324.2,75,304.4,31.5,D,1565512500
-16.3437,136.839,333.5,84,305.5,57.7,D,1565512500
-16.3698,136.9575,336.5,87,307,66.3,D,1565512500
-16.3719,136.9748,327.9,79,305.7,36.1,D,1565512500
-16.3954,136.867,319.5,36,304.5,16.9,D,1565512500
-15.5706,130.7008,323.9,66,306.4,10,D,1565512500
-15.5726,130.6522,336.2,85,306.1,26.4,D,1565512500
-15.574,130.6617,348.9,94,307.9,49,D,1565512500
-15.5754,130.6712,337.3,86,307.9,28,D,1565512500
-15.5768,130.6806,325.6,38,307,11.4,D,1565512500
-15.5783,130.6899,330.2,80,305.4,18.1,D,1565512500
-15.5815,130.6541,329.6,79,305.5,17.1,D,1565512500
-15.5996,130.6512,321.9,35,305.4,9,D,1565512500
-15.6153,130.5712,341.6,89,306.3,36.6,D,1565512500
-15.6167,130.5806,342.3,90,308.2,37.7,D,1565512500
-15.6182,130.5901,323.2,66,308.1,10.7,D,1565512500
-15.6196,130.5995,325.3,73,307.6,13.6,D,1565512500
-15.6682,130.557,321.8,53,307.5,9.1,D,1565512500
-15.6696,130.5664,332.2,82,306.9,22,D,1565512500
-16.3228,136.8269,350,94,312.6,76.4,D,1565522520
-16.381,137.0092,323.6,45,312.2,9.5,D,1565522520
-16.3754,136.9701,334.3,80,312.1,26.2,D,1565522520
-16.377,136.9574,336.6,84,314.1,32.2,D,1565522520
-16.3786,136.9448,331,62,311.7,20.1,D,1565522520
-16.3635,136.9812,334.3,82,312,27.3,D,1565522520
-16.3666,136.956,343.4,77,313.7,46.9,D,1565522520
-16.3746,136.8926,334,81,312,28.5,D,1565522520
-16.3547,136.9672,334.6,45,309.4,27,D,1565522520
-16.3578,136.9419,341.5,78,312.7,44.9,D,1565522520
-16.3642,136.8911,337.2,85,313.1,36.2,D,1565522520
-16.3443,136.9657,338.5,71,307.2,37.9,D,1565522520
-16.3459,136.9531,342.7,79,312.2,48.7,D,1565522520
-16.3293,137.0021,337.9,69,313.3,35.6,D,1565522520
-16.348,136.8499,336.7,73,311.5,32.5,D,1565522520
-16.3512,136.8242,337,74,311.6,37,D,1565522520
-16.3332,136.8284,339.2,46,312.7,40.4,D,1565522520
-16.3001,137.0042,337.8,79,311.9,34.3,D,1565522520
-16.3017,136.9917,355.7,97,312.7,90.7,D,1565522520
-16.3065,136.954,335.2,63,307.7,30.8,D,1565522520
-16.293,136.9778,342.5,84,312.3,48.2,D,1565522520
-16.2962,136.9526,329.5,43,307.4,19.1,D,1565522520
-16.3123,136.8254,340.2,88,309.5,47.5,D,1565522520
-16.2826,136.9763,346.8,92,311.3,60.8,D,1565522520
-16.2842,136.9637,336.5,75,309.1,34.1,D,1565522520
-16.2858,136.9511,339.9,87,308.8,43.8,D,1565522520
-16.2754,136.9497,346.9,92,309.4,67.5,D,1565522520
-16.1624,136.3889,340.5,88,310,57,D,1565522520
-16.1641,136.3752,319.4,50,307.8,9.6,D,1565522520
-16.1516,136.3874,354.7,97,310.5,103.9,D,1565522520
-16.1533,136.3737,332.1,61,309.2,31.7,D,1565522520
-16.1926,136.0511,326.9,66,306.7,24.4,D,1565522520
-16.1943,136.0364,348.4,93,307.4,88.6,D,1565522520
-16.1961,136.0219,334.6,83,308.5,43.6,D,1565522520
-16.1408,136.386,346.1,92,309.1,70.3,D,1565522520
-16.1425,136.3723,335.5,74,310.1,39.6,D,1565522520
-16.1937,135.9475,336.5,85,308.1,49.9,D,1565522520
-16.1317,136.3708,368.1,100,312.5,170.1,D,1565522520
-16.1844,135.9314,325.3,45,308.8,20.9,D,1565522520
-16.1366,136.3939,323.4,57,307.5,15.8,D,1565522520
-16.1383,136.3802,340.9,88,309.1,55.6,D,1565522520
-16.1401,136.3665,334.2,75,310.8,36.5,D,1565522520
-16.1941,135.9423,329.5,73,309,31.3,D,1565522520
-16.0883,136.6851,326.9,46,312.8,18.1,D,1565522520
-16.1275,136.3788,347.2,93,307.7,75.6,D,1565522520
-16.1293,136.3651,351.2,95,311.7,91.2,D,1565522520
-16.183,135.9409,322.6,43,306.6,16.4,D,1565522520
-16.0761,136.6967,322.3,31,308.3,12.4,D,1565522520
-16.0777,136.6837,328.9,68,311.1,23.1,D,1565522520
-16.1185,136.3636,323.9,55,308.2,17.1,D,1565522520
-16.086,136.0896,335.9,84,308,46,D,1565522520
-16.0826,136.0967,329.2,77,306.9,28.3,D,1565522520
-16.0844,136.0825,325.9,72,308.4,22.1,D,1565522520
-15.8018,137.0815,335.1,63,305.9,37.1,D,1565522520
-15.724,137.0518,322.1,46,303.6,14.6,D,1565522520
-15.7255,137.0396,340.5,88,307.4,51.2,D,1565522520
-15.7035,137.049,340.7,88,303.7,50.7,D,1565522520
-15.6933,137.0476,337,85,305.7,41.9,D,1565522520
-15.6948,137.0355,334.9,81,304.8,37.5,D,1565522520
-15.6831,137.0463,323,59,304.4,18.2,D,1565522520
-15.6863,137.0413,330.4,79,306,31,D,1565522520
-14.4407,132.9272,318.6,54,305,22.4,D,1565522580
